time_idx,Energy_kwh,house_hold,temperature,windSpeed,precipType,icon,summary,holiday,bool_weather_missing_values,year,month,day,hour,dayofweek_num
1475,0.252,0,21.62,0.14,0,3,2,0,0,0,2,30,11,5
1476,0.5950000000000001,0,22.75,1.14,0,3,2,0,0,0,2,30,12,5
1477,0.734,0,23.92,0.89,0,3,2,0,0,0,2,30,13,5
1478,1.087,0,23.41,0.79,0,3,2,0,0,0,2,30,14,5
1479,0.14200000000000002,0,23.84,0.5,0,3,2,0,0,0,2,30,15,5
1480,0.222,0,23.81,0.41,0,3,2,0,0,0,2,30,16,5
1481,0.221,0,23.76,1.14,0,3,3,0,0,0,2,30,17,5
1482,0.215,0,22.25,1.16,0,3,3,0,0,0,2,30,18,5
1483,0.215,0,20.47,1.14,0,4,3,0,0,0,2,30,19,5
1484,0.216,0,18.96,1.93,0,0,0,0,0,0,2,30,20,5
1485,0.214,0,18.6,1.16,0,0,0,0,0,0,2,30,21,5
1486,0.20400000000000001,0,17.88,0.9,0,0,0,0,0,0,2,30,22,5
1487,0.114,0,16.64,0.96,0,0,0,0,0,0,2,30,23,5
1488,0.11,0,16.43,0.47,0,0,0,0,0,0,2,0,0,6
1489,0.112,0,15.31,0.53,0,0,0,0,0,0,2,0,1,6
1490,0.11599999999999999,0,15.05,0.22,0,0,0,0,0,0,2,0,2,6
1491,0.114,0,14.53,0.55,0,0,0,0,0,0,2,0,3,6
1492,0.111,0,14.48,1.17,0,0,0,0,0,0,2,0,4,6
1493,0.11299999999999999,0,14.28,0.43,0,0,0,0,0,0,2,0,5,6
1494,0.20500000000000002,0,14.09,0.5,0,1,0,0,0,0,2,0,6,6
1495,0.209,0,15.96,1.08,0,1,0,0,0,0,2,0,7,6
1496,0.201,0,17.97,1.89,0,1,0,0,0,0,2,0,8,6
1497,0.276,0,20.56,2.43,0,1,0,0,0,0,2,0,9,6
1498,0.225,0,22.32,2.7,0,1,0,0,0,0,2,0,10,6
1499,0.21100000000000002,0,23.84,2.97,0,1,0,0,0,0,2,0,11,6
1500,0.16,0,24.68,3.12,0,3,3,0,0,0,2,0,12,6
1501,0.118,0,25.99,3.11,0,1,0,0,0,0,2,0,13,6
1502,0.113,0,26.74,4.01,0,1,0,0,0,0,2,0,14,6
1503,0.127,0,27.04,3.78,0,3,3,0,0,0,2,0,15,6
1504,0.222,0,25.88,4.06,0,1,0,0,0,0,2,0,16,6
1505,0.21,0,25.08,3.54,0,1,0,0,0,0,2,0,17,6
1506,0.209,0,22.99,2.76,0,1,0,0,0,0,2,0,18,6
1507,0.219,0,21.16,2.15,0,0,0,0,0,0,2,0,19,6
1508,0.217,0,19.84,1.6,0,0,0,0,0,0,2,0,20,6
1509,0.209,0,18.36,1.69,0,0,0,0,0,0,2,0,21,6
1510,0.201,0,17.8,1.43,0,0,0,0,0,0,2,0,22,6
1511,0.122,0,17.22,1.3,0,0,0,0,0,0,2,0,23,6
1512,0.11699999999999999,0,17.19,0.8,0,0,0,0,0,0,2,1,0,0
1513,0.11699999999999999,0,17.08,1.1,0,0,0,0,0,0,2,1,1,0
1514,0.115,0,16.53,0.79,0,0,0,0,0,0,2,1,2,0
1515,0.112,0,15.97,0.35,0,6,6,0,0,0,2,1,3,0
1516,0.11,0,15.86,0.16,0,6,6,0,0,0,2,1,4,0
1517,0.12,0,15.46,0.34,0,6,6,0,0,0,2,1,5,0
1518,0.21,0,15.55,0.61,0,6,6,0,0,0,2,1,6,0
1519,0.213,0,16.5,0.36,0,6,6,0,0,0,2,1,7,0
1520,0.207,0,18.32,0.41,0,1,0,0,0,0,2,1,8,0
1521,0.299,0,21.12,0.92,0,1,0,0,0,0,2,1,9,0
1522,0.148,0,23.26,1.56,0,1,0,0,0,0,2,1,10,0
1523,0.112,0,24.97,1.51,0,1,0,0,0,0,2,1,11,0
1524,0.115,0,26.92,1.03,0,1,0,0,0,0,2,1,12,0
1525,0.111,0,27.19,2.06,0,1,0,0,0,0,2,1,13,0
1526,0.112,0,28.49,1.01,0,3,3,0,0,0,2,1,14,0
1527,0.138,0,28.24,0.59,0,3,3,0,0,0,2,1,15,0
1528,0.208,0,28.01,1.22,0,3,3,0,0,0,2,1,16,0
1529,0.22699999999999998,0,26.84,1.72,0,3,3,0,0,0,2,1,17,0
1530,0.22099999999999997,0,25.52,1.72,0,1,0,0,0,0,2,1,18,0
1531,0.216,0,24.13,1.75,0,0,0,0,0,0,2,1,19,0
1532,0.209,0,22.37,2.61,0,4,3,0,0,0,2,1,20,0
1533,0.222,0,20.78,2.81,0,0,0,0,0,0,2,1,21,0
1534,0.20500000000000002,0,19.32,2.8,0,0,0,0,0,0,2,1,22,0
1535,0.12,0,18.32,2.71,0,0,0,0,0,0,2,1,23,0
1536,0.113,0,17.69,2.86,0,0,0,0,0,0,2,2,0,1
1537,0.112,0,17.09,3.19,0,0,0,0,0,0,2,2,1,1
1538,0.114,0,16.91,2.7,0,0,0,0,0,0,2,2,2,1
1539,0.112,0,16.07,1.84,0,0,0,0,0,0,2,2,3,1
1540,0.111,0,15.57,1.53,0,0,0,0,0,0,2,2,4,1
1541,0.118,0,15.11,1.71,0,0,0,0,0,0,2,2,5,1
1542,0.202,0,15.05,0.29,0,3,3,0,0,0,2,2,6,1
1543,0.197,0,15.49,0.78,0,3,3,0,0,0,2,2,7,1
1544,0.712,0,15.29,1.73,0,3,3,0,0,0,2,2,8,1
1545,0.77,0,15.33,1.43,0,2,1,0,0,0,2,2,9,1
1546,0.344,0,15.14,2.7,0,2,1,0,0,0,2,2,10,1
1547,0.32,0,15.84,2.75,0,2,1,0,0,0,2,2,11,1
1548,0.321,0,15.94,3.32,0,2,1,0,0,0,2,2,12,1
1549,0.327,0,15.96,3.23,0,3,2,0,0,0,2,2,13,1
1550,0.33,0,16.07,3.12,0,3,2,0,0,0,2,2,14,1
1551,0.331,0,16.16,3.95,0,3,2,0,0,0,2,2,15,1
1552,0.416,0,16.94,3.92,0,3,2,0,0,0,2,2,16,1
1553,0.419,0,17.04,3.57,0,3,3,0,0,0,2,2,17,1
1554,0.416,0,15.83,2.97,0,3,3,0,0,0,2,2,18,1
1555,0.424,0,14.64,3.14,0,4,3,0,0,0,2,2,19,1
1556,0.428,0,14.72,2.96,0,0,0,0,0,0,2,2,20,1
1557,0.422,0,13.79,3.05,0,0,0,0,0,0,2,2,21,1
1558,0.41100000000000003,0,13.26,2.91,0,0,0,0,0,0,2,2,22,1
1559,0.333,0,12.9,2.64,0,0,0,0,0,0,2,2,23,1
1560,0.364,0,13.3,2.97,0,0,0,0,0,0,2,3,0,2
1561,0.324,0,12.84,2.7,0,0,0,0,0,0,2,3,1,2
1562,0.335,0,12.27,2.7,0,0,0,0,0,0,2,3,2,2
1563,0.333,0,11.91,2.87,0,0,0,0,0,0,2,3,3,2
1564,0.32,0,12.06,2.9,0,0,0,0,0,0,2,3,4,2
1565,0.33099999999999996,0,11.96,2.81,0,0,0,0,0,0,2,3,5,2
1566,0.425,0,11.39,2.25,0,3,3,0,0,0,2,3,6,2
1567,0.412,0,11.79,2.62,0,3,3,0,0,0,2,3,7,2
1568,0.422,0,12.67,3.45,0,3,2,0,0,0,2,3,8,2
1569,0.486,0,13.57,3.93,0,3,2,0,0,0,2,3,9,2
1570,0.41100000000000003,0,15.81,4.11,0,3,2,0,0,0,2,3,10,2
1571,0.155,0,15.84,4.56,0,3,2,0,0,0,2,3,11,2
1572,0.673,0,16.42,4.6,0,1,0,0,0,0,2,3,12,2
1573,0.486,0,17.21,4.93,0,1,0,0,0,0,2,3,13,2
1574,1.177,0,17.7,5.78,0,3,3,0,0,0,2,3,14,2
1575,0.398,0,17.4,6.16,0,3,2,0,0,0,2,3,15,2
1576,0.214,0,17.02,6.39,0,3,2,0,0,0,2,3,16,2
1577,0.212,0,16.6,5.52,0,1,0,0,0,0,2,3,17,2
1578,0.208,0,15.06,4.13,0,1,0,0,0,0,2,3,18,2
1579,0.20400000000000001,0,14.3,3.03,0,0,0,0,0,0,2,3,19,2
1580,0.202,0,13.67,2.32,0,0,0,0,0,0,2,3,20,2
1581,0.20600000000000002,0,12.54,2.02,0,0,0,0,0,0,2,3,21,2
1582,0.20400000000000001,0,12.01,2.03,0,0,0,0,0,0,2,3,22,2
1583,0.108,0,11.2,1.95,0,0,0,0,0,0,2,3,23,2
1584,0.10400000000000001,0,10.65,1.62,0,0,0,0,0,0,2,4,0,3
1585,0.106,0,10.12,1.6,0,0,0,0,0,0,2,4,1,3
1586,0.112,0,10.35,1.69,0,0,0,0,0,0,2,4,2,3
1587,0.10300000000000001,0,9.96,1.4,0,0,0,0,0,0,2,4,3,3
1588,0.099,0,9.61,1.16,0,0,0,0,0,0,2,4,4,3
1589,0.119,0,9.13,1.17,0,0,0,0,0,0,2,4,5,3
1590,0.198,0,9.6,1.43,0,1,0,0,0,0,2,4,6,3
1591,0.193,0,11.03,1.67,0,1,0,0,0,0,2,4,7,3
1592,0.208,0,13.06,2.97,0,3,3,0,0,0,2,4,8,3
1593,0.319,0,15.37,3.25,0,1,0,0,0,0,2,4,9,3
1594,0.224,0,16.43,4.31,0,3,2,0,0,0,2,4,10,3
1595,0.103,0,16.86,4.77,0,3,2,0,0,0,2,4,11,3
1596,0.101,0,15.76,4.82,0,3,2,0,0,0,2,4,12,3
1597,0.109,0,14.42,4.84,0,3,2,0,0,0,2,4,13,3
1598,0.10400000000000001,0,15.02,4.41,0,3,2,0,0,0,2,4,14,3
1599,0.10700000000000001,0,14.34,5.32,0,3,2,0,0,0,2,4,15,3
1600,0.203,0,12.53,3.69,0,3,2,0,0,0,2,4,16,3
1601,0.208,0,13.44,3.84,0,3,2,0,0,0,2,4,17,3
1602,0.198,0,12.88,3.17,0,3,3,0,0,0,2,4,18,3
1603,0.195,0,11.98,2.92,0,4,2,0,0,0,2,4,19,3
1604,0.207,0,11.84,2.34,0,4,2,0,0,0,2,4,20,3
1605,0.203,0,11.27,1.94,0,0,0,0,0,0,2,4,21,3
1606,0.188,0,11.14,2.33,0,0,0,0,0,0,2,4,22,3
1607,0.106,0,10.63,2.32,0,0,0,0,0,0,2,4,23,3
1608,0.118,0,10.06,1.95,0,0,0,0,0,0,2,5,0,4
1609,0.098,0,9.39,2.61,0,0,0,0,0,0,2,5,1,4
1610,0.106,0,9.21,1.96,0,0,0,0,0,0,2,5,2,4
1611,0.10600000000000001,0,9.2,1.28,0,0,0,0,0,0,2,5,3,4
1612,0.095,0,9.99,1.51,0,0,0,0,0,0,2,5,4,4
1613,0.112,0,10.02,1.48,0,0,0,0,0,0,2,5,5,4
1614,0.195,0,10.05,1.46,0,1,0,0,0,0,2,5,6,4
1615,0.191,0,10.07,1.44,0,1,0,0,0,0,2,5,7,4
1616,0.202,0,10.1,1.44,0,1,0,0,0,0,2,5,8,4
1617,0.188,0,10.12,1.45,0,1,0,0,0,0,2,5,9,4
1618,0.187,0,10.14,1.48,0,1,0,0,0,0,2,5,10,4
1619,0.327,0,10.17,1.53,0,1,0,0,0,0,2,5,11,4
1620,0.317,0,10.19,1.6,0,1,0,0,0,0,2,5,12,4
1621,0.34299999999999997,0,10.21,1.69,0,1,0,0,0,0,2,5,13,4
1622,0.329,0,10.23,1.8,0,1,0,0,0,0,2,5,14,4
1623,0.23099999999999998,0,10.24,1.93,0,1,0,0,0,0,2,5,15,4
1624,0.203,0,10.26,2.06,0,1,0,0,0,0,2,5,16,4
1625,0.205,0,10.28,2.2,0,1,0,0,0,0,2,5,17,4
1626,0.208,0,10.29,2.35,0,1,0,0,0,0,2,5,18,4
1627,0.212,0,10.3,2.49,0,0,0,0,0,0,2,5,19,4
1628,0.206,0,10.32,2.64,0,0,0,0,0,0,2,5,20,4
1629,0.203,0,10.33,2.77,0,0,0,0,0,0,2,5,21,4
1630,0.20600000000000002,0,10.33,2.9,0,0,0,0,0,0,2,5,22,4
1631,0.109,0,,,1,7,7,0,0,0,2,5,23,4
1632,0.097,0,,,1,7,7,0,0,0,2,6,0,5
1633,0.11900000000000001,0,10.36,3.21,0,0,0,0,0,0,2,6,1,5
1634,0.148,0,10.21,3.46,0,0,0,0,0,0,2,6,2,5
1635,0.099,0,9.81,3.29,0,0,0,0,0,0,2,6,3,5
1636,0.096,0,9.71,2.83,0,0,0,0,0,0,2,6,4,5
1637,0.11699999999999999,0,9.38,3.43,0,0,0,0,0,0,2,6,5,5
1638,0.20400000000000001,0,10.24,4.36,0,3,2,0,0,0,2,6,6,5
1639,0.199,0,10.93,4.21,0,3,2,0,0,0,2,6,7,5
1640,0.211,0,11.89,4.13,0,3,2,0,0,0,2,6,8,5
1641,0.193,0,13.19,4.43,0,3,2,0,0,0,2,6,9,5
1642,0.095,0,14.72,4.91,0,3,2,0,0,0,2,6,10,5
1643,0.105,0,15.84,5.91,0,3,2,0,0,0,2,6,11,5
1644,0.10200000000000001,0,16.63,5.57,0,2,1,0,0,0,2,6,12,5
1645,0.095,0,16.65,5.82,0,2,1,0,0,0,2,6,13,5
1646,0.10300000000000001,0,16.42,6.08,0,2,1,0,0,0,2,6,14,5
1647,0.11499999999999999,0,16.11,5.3,0,2,1,0,0,0,2,6,15,5
1648,0.199,0,15.12,4.91,0,2,1,0,0,0,2,6,16,5
1649,0.20600000000000002,0,14.07,4.14,0,3,2,0,0,0,2,6,17,5
1650,0.213,0,13.91,3.8,0,2,1,0,0,0,2,6,18,5
1651,0.203,0,12.62,3.19,0,4,2,0,0,0,2,6,19,5
1652,0.202,0,12.57,3.1,0,0,0,0,0,0,2,6,20,5
1653,0.212,0,12.69,3.61,0,0,0,0,0,0,2,6,21,5
1654,0.20500000000000002,0,13.18,4.6,0,0,0,0,0,0,2,6,22,5
1655,0.098,0,13.59,5.06,0,0,0,0,0,0,2,6,23,5
1656,0.101,0,13.57,5.27,0,0,0,0,0,0,2,7,0,6
1657,0.109,0,13.43,5.26,0,0,0,0,0,0,2,7,1,6
1658,0.101,0,13.02,5.06,0,0,0,0,0,0,2,7,2,6
1659,0.097,0,12.47,4.98,0,0,0,0,0,0,2,7,3,6
1660,0.105,0,12.48,4.77,0,0,0,0,0,0,2,7,4,6
1661,0.11399999999999999,0,12.49,4.65,0,0,0,0,0,0,2,7,5,6
1662,0.199,0,12.49,4.12,0,3,2,0,0,0,2,7,6,6
1663,0.20400000000000001,0,13.02,4.45,0,3,2,0,0,0,2,7,7,6
1664,0.21,0,13.5,5.05,0,3,2,0,0,0,2,7,8,6
1665,0.19,0,14.67,4.53,0,3,2,0,0,0,2,7,9,6
1666,0.096,0,15.31,4.96,0,3,2,0,0,0,2,7,10,6
1667,0.107,0,15.53,4.63,0,3,2,0,0,0,2,7,11,6
1668,0.176,0,16.35,4.24,0,3,2,0,0,0,2,7,12,6
1669,0.252,0,16.49,4.28,0,2,1,0,0,0,2,7,13,6
1670,0.10400000000000001,0,16.33,4.07,0,2,1,0,0,0,2,7,14,6
1671,0.114,0,16.14,3.58,0,2,1,0,0,0,2,7,15,6
1672,0.21,0,15.25,4.07,0,2,1,0,0,0,2,7,16,6
1673,0.209,0,14.56,3.79,0,2,1,0,0,0,2,7,17,6
1674,0.203,0,13.76,2.82,0,2,1,0,0,0,2,7,18,6
1675,0.202,0,13.52,2.97,0,0,0,0,0,0,2,7,19,6
1676,0.21,0,13.13,2.6,0,0,0,0,0,0,2,7,20,6
1677,0.211,0,13.1,2.11,0,0,0,0,0,0,2,7,21,6
1678,0.191,0,13.04,1.65,0,0,0,0,0,0,2,7,22,6
1679,0.1,0,13.07,1.58,0,0,0,0,0,0,2,7,23,6
1680,0.101,0,13.06,1.4,0,0,0,0,0,0,2,8,0,0
1681,0.104,0,12.67,1.66,0,0,0,0,0,0,2,8,1,0
1682,0.109,0,12.68,1.35,0,0,0,0,0,0,2,8,2,0
1683,0.10300000000000001,0,12.68,1.08,0,0,0,0,0,0,2,8,3,0
1684,0.099,0,12.58,1.18,0,0,0,0,0,0,2,8,4,0
1685,0.109,0,12.68,1.11,0,0,0,0,0,0,2,8,5,0
1686,0.209,0,12.63,1.21,0,2,1,0,0,0,2,8,6,0
1687,0.209,0,13.09,0.9,0,2,1,0,0,0,2,8,7,0
1688,0.20400000000000001,0,13.18,0.66,0,2,1,0,0,0,2,8,8,0
1689,0.23299999999999998,0,13.48,0.88,0,3,2,0,0,0,2,8,9,0
1690,0.20900000000000002,0,14.27,1.2,0,3,2,0,0,0,2,8,10,0
1691,0.11,0,14.93,1.53,0,3,2,0,0,0,2,8,11,0
1692,0.106,0,16.89,1.93,0,3,2,0,0,0,2,8,12,0
1693,0.105,0,17.43,1.97,0,3,2,0,0,0,2,8,13,0
1694,0.104,0,16.86,2.23,0,3,2,0,0,0,2,8,14,0
1695,0.11399999999999999,0,18.02,1.96,0,3,2,0,0,0,2,8,15,0
1696,0.206,0,17.76,1.47,0,3,2,0,0,0,2,8,16,0
1697,0.205,0,17.67,1.96,0,3,2,0,0,0,2,8,17,0
1698,0.205,0,17.31,2.3,0,3,2,0,0,0,2,8,18,0
1699,0.206,0,16.2,2.38,0,4,3,0,0,0,2,8,19,0
1700,0.208,0,15.37,2.54,0,4,2,0,0,0,2,8,20,0
1701,0.207,0,15.33,2.58,0,4,3,0,0,0,2,8,21,0
1702,0.20400000000000001,0,15.38,2.81,0,0,0,0,0,0,2,8,22,0
1703,0.108,0,15.46,2.76,0,0,0,0,0,0,2,8,23,0
1704,0.106,0,15.88,2.45,0,0,0,0,0,0,2,9,0,1
1705,0.105,0,15.95,2.15,0,0,0,0,0,0,2,9,1,1
1706,0.104,0,16.09,2.22,0,0,0,0,0,0,2,9,2,1
1707,0.102,0,16.47,2.13,0,0,0,0,0,0,2,9,3,1
1708,0.101,0,16.55,2.17,0,0,0,0,0,0,2,9,4,1
1709,0.112,0,16.58,2.21,0,0,0,0,0,0,2,9,5,1
1710,0.209,0,16.68,2.52,0,2,1,0,0,0,2,9,6,1
1711,0.208,0,16.7,2.58,0,2,1,0,0,0,2,9,7,1
1712,0.21,0,16.77,2.5,0,2,1,0,0,0,2,9,8,1
1713,0.202,0,17.57,2.46,0,2,1,0,0,0,2,9,9,1
1714,0.102,0,17.58,2.31,0,2,1,0,0,0,2,9,10,1
1715,0.102,0,18.09,2.9,0,1,0,0,0,0,2,9,11,1
1716,0.103,0,17.33,1.69,0,2,1,0,0,0,2,9,12,1
1717,0.103,0,17.16,2.02,0,2,1,0,0,0,2,9,13,1
1718,0.321,0,16.78,1.74,0,2,1,0,0,0,2,9,14,1
1719,0.354,0,16.59,1.61,0,2,1,0,0,0,2,9,15,1
1720,0.325,0,16.09,1.16,0,2,1,0,0,0,2,9,16,1
1721,0.558,0,15.99,0.63,0,2,1,0,0,0,2,9,17,1
1722,0.40099999999999997,0,15.87,1.65,0,2,1,0,0,0,2,9,18,1
1723,0.229,0,15.46,1.24,0,2,1,0,0,0,2,9,19,1
1724,0.211,0,15.43,1.69,0,0,0,0,0,0,2,9,20,1
1725,0.21,0,15.28,1.28,0,0,0,0,0,0,2,9,21,1
1726,0.213,0,14.78,0.83,0,0,0,0,0,0,2,9,22,1
1727,0.108,0,13.72,1.63,0,0,0,0,0,0,2,9,23,1
1728,0.107,0,12.39,2.79,0,0,0,0,0,0,2,10,0,2
1729,0.108,0,10.9,5.01,0,0,0,0,0,0,2,10,1,2
1730,0.11,0,9.88,4.35,0,0,0,0,0,0,2,10,2,2
1731,0.107,0,9.33,4.17,0,0,0,0,0,0,2,10,3,2
1732,0.106,0,9.3,3.65,0,0,0,0,0,0,2,10,4,2
1733,0.118,0,9.52,3.73,0,0,0,0,0,0,2,10,5,2
1734,0.212,0,9.89,3.57,0,2,1,0,0,0,2,10,6,2
1735,0.209,0,10.49,3.85,0,2,1,0,0,0,2,10,7,2
1736,0.206,0,10.84,3.35,0,2,1,0,0,0,2,10,8,2
1737,0.201,0,11.41,3.17,0,2,1,0,0,0,2,10,9,2
1738,0.103,0,11.97,3.55,0,2,1,0,0,0,2,10,10,2
1739,0.102,0,12.54,3.87,0,2,1,0,0,0,2,10,11,2
1740,0.107,0,12.64,3.74,0,2,1,0,0,0,2,10,12,2
1741,0.102,0,13.09,3.72,0,2,1,0,0,0,2,10,13,2
1742,0.104,0,13.16,4.09,0,3,2,0,0,0,2,10,14,2
1743,0.118,0,13.18,3.71,0,3,2,0,0,0,2,10,15,2
1744,0.21,0,13.53,3.19,0,3,2,0,0,0,2,10,16,2
1745,0.209,0,13.85,2.86,0,3,2,0,0,0,2,10,17,2
1746,0.35,0,13.03,2.21,0,3,2,0,0,0,2,10,18,2
1747,0.276,0,12.93,1.81,0,0,0,0,0,0,2,10,19,2
1748,0.248,0,11.87,1.16,0,0,0,0,0,0,2,10,20,2
1749,0.247,0,11.19,1.57,0,0,0,0,0,0,2,10,21,2
1750,0.239,0,10.83,1.35,0,0,0,0,0,0,2,10,22,2
1751,0.145,0,9.56,1.41,0,0,0,0,0,0,2,10,23,2
1752,0.146,0,8.36,1.08,0,0,0,0,0,0,2,11,0,3
1753,0.53,0,8.04,1.3,0,0,0,0,0,0,2,11,1,3
1754,0.607,0,7.89,1.72,0,0,0,0,0,0,2,11,2,3
1755,0.45099999999999996,0,7.56,1.96,0,0,0,0,0,0,2,11,3,3
1756,0.1,0,7.39,1.87,0,0,0,0,0,0,2,11,4,3
1757,0.111,0,7.34,2.25,0,0,0,0,0,0,2,11,5,3
1758,0.205,0,6.72,2.27,0,1,0,0,0,0,2,11,6,3
1759,0.203,0,8.08,2.71,0,1,0,0,0,0,2,11,7,3
1760,0.208,0,10.53,4.16,0,1,0,0,0,0,2,11,8,3
1761,0.199,0,12.99,5.6,0,3,3,0,0,0,2,11,9,3
1762,0.104,0,14.73,6.89,0,1,0,0,0,0,2,11,10,3
1763,0.104,0,14.49,7.43,0,5,8,0,0,0,2,11,11,3
1764,0.198,0,13.77,7.23,0,3,2,0,0,0,2,11,12,3
1765,0.105,0,14.24,7.77,0,5,4,0,0,0,2,11,13,3
1766,0.106,0,14.08,7.41,0,2,1,0,0,0,2,11,14,3
1767,0.11599999999999999,0,13.83,8.05,0,5,5,0,0,0,2,11,15,3
1768,0.21,0,14.19,8.32,0,5,5,0,0,0,2,11,16,3
1769,0.212,0,14.24,8.04,0,5,5,0,0,0,2,11,17,3
1770,0.212,0,14.82,7.58,0,5,5,0,0,0,2,11,18,3
1771,0.211,0,15.06,6.88,0,2,1,0,0,0,2,11,19,3
1772,0.209,0,15.36,5.47,0,0,0,0,0,0,2,11,20,3
1773,0.208,0,13.96,5.21,0,0,0,0,0,0,2,11,21,3
1774,0.20400000000000001,0,13.34,5.09,0,0,0,0,0,0,2,11,22,3
1775,0.105,0,13.04,4.94,0,0,0,0,0,0,2,11,23,3
1776,0.24,0,11.51,5.4,0,0,0,0,0,0,2,12,0,4
1777,0.724,0,11.14,4.95,0,0,0,0,0,0,2,12,1,4
1778,0.71,0,10.14,4.73,0,0,0,0,0,0,2,12,2,4
1779,0.709,0,9.23,4.58,0,0,0,0,0,0,2,12,3,4
1780,0.707,0,8.73,4.5,0,0,0,0,0,0,2,12,4,4
1781,0.433,0,8.27,4.38,0,0,0,0,0,0,2,12,5,4
1782,0.212,0,8.24,4.54,0,3,3,0,0,0,2,12,6,4
1783,0.211,0,9.04,5.73,0,1,0,0,0,0,2,12,7,4
1784,0.214,0,10.61,6.47,0,1,0,0,0,0,2,12,8,4
1785,0.20500000000000002,0,12.17,7.09,0,5,8,0,0,0,2,12,9,4
1786,0.105,0,13.19,8.12,0,5,8,0,0,0,2,12,10,4
1787,0.202,0,13.18,7.69,0,5,4,0,0,0,2,12,11,4
1788,0.229,0,14.08,7.01,0,3,2,0,0,0,2,12,12,4
1789,0.164,0,13.86,7.13,0,3,2,0,0,0,2,12,13,4
1790,0.11,0,13.26,7.31,0,3,2,0,0,0,2,12,14,4
1791,0.121,0,13.62,7.15,0,3,3,0,0,0,2,12,15,4
1792,0.213,0,13.66,6.89,0,3,2,0,0,0,2,12,16,4
1793,0.213,0,13.12,6.08,0,3,3,0,0,0,2,12,17,4
1794,0.213,0,12.21,5.03,0,3,3,0,0,0,2,12,18,4
1795,0.214,0,11.02,3.95,0,4,3,0,0,0,2,12,19,4
1796,0.215,0,10.59,4.01,0,4,3,0,0,0,2,12,20,4
1797,0.218,0,10.04,4.45,0,0,0,0,0,0,2,12,21,4
1798,0.211,0,9.16,4.42,0,4,3,0,0,0,2,12,22,4
1799,0.11,0,8.71,4.04,0,0,0,0,0,0,2,12,23,4
1800,0.108,0,8.28,4.25,0,0,0,0,0,0,2,13,0,5
1801,0.11299999999999999,0,8.19,4.37,0,0,0,0,0,0,2,13,1,5
1802,0.107,0,8.24,4.2,0,0,0,0,0,0,2,13,2,5
1803,0.106,0,8.42,4.8,0,0,0,0,0,0,2,13,3,5
1804,0.105,0,9.18,4.72,0,0,0,0,0,0,2,13,4,5
1805,0.11499999999999999,0,9.13,4.86,0,0,0,0,0,0,2,13,5,5
1806,0.212,0,9.24,4.94,0,3,2,0,0,0,2,13,6,5
1807,0.21,0,9.78,4.89,0,3,2,0,0,0,2,13,7,5
1808,0.21,0,10.71,5.47,0,3,3,0,0,0,2,13,8,5
1809,0.201,0,12.01,5.34,0,3,2,0,0,0,2,13,9,5
1810,0.157,0,12.51,5.55,0,2,1,0,0,0,2,13,10,5
1811,0.223,0,13.08,5.32,0,2,1,0,0,0,2,13,11,5
1812,0.22699999999999998,0,12.4,4.18,0,2,1,0,0,0,2,13,12,5
1813,0.11699999999999999,0,11.41,2.52,0,2,1,0,0,0,2,13,13,5
1814,0.113,0,11.65,2.97,0,2,1,0,0,0,2,13,14,5
1815,0.122,0,12.49,3.02,0,2,1,0,0,0,2,13,15,5
1816,0.22,0,12.2,2.66,0,2,1,0,0,0,2,13,16,5
1817,0.211,0,12.83,1.51,0,2,1,0,0,0,2,13,17,5
1818,0.214,0,12.91,0.74,0,2,1,0,0,0,2,13,18,5
1819,0.213,0,13.34,1.97,0,0,0,0,0,0,2,13,19,5
1820,0.22,0,13.23,2.97,0,0,0,0,0,0,2,13,20,5
1821,0.221,0,13.7,3.02,0,0,0,0,0,0,2,13,21,5
1822,0.20600000000000002,0,13.22,3.01,0,0,0,0,0,0,2,13,22,5
1823,0.105,0,13.06,2.81,0,0,0,0,0,0,2,13,23,5
1824,0.107,0,12.53,2.88,0,0,0,0,0,0,2,14,0,6
1825,0.114,0,12.41,2.92,0,0,0,0,0,0,2,14,1,6
1826,0.11499999999999999,0,11.94,2.48,0,0,0,0,0,0,2,14,2,6
1827,0.11,0,11.47,2.04,0,0,0,0,0,0,2,14,3,6
1828,0.105,0,10.94,2.35,0,0,0,0,0,0,2,14,4,6
1829,0.11499999999999999,0,10.89,2.61,0,0,0,0,0,0,2,14,5,6
1830,0.211,0,10.77,2.04,0,3,2,0,0,0,2,14,6,6
1831,0.209,0,10.89,2.6,0,3,3,0,0,0,2,14,7,6
1832,0.211,0,11.57,3.07,0,3,2,0,0,0,2,14,8,6
1833,0.22499999999999998,0,12.67,3.69,0,3,2,0,0,0,2,14,9,6
1834,0.107,0,13.61,4.28,0,3,2,0,0,0,2,14,10,6
1835,0.107,0,14.23,4.96,0,3,2,0,0,0,2,14,11,6
1836,0.106,0,14.93,4.21,0,3,2,0,0,0,2,14,12,6
1837,0.106,0,14.73,4.87,0,3,2,0,0,0,2,14,13,6
1838,0.112,0,15.18,4.72,0,3,2,0,0,0,2,14,14,6
1839,0.11499999999999999,0,15.14,5.45,0,3,2,0,0,0,2,14,15,6
1840,0.209,0,15.02,4.68,0,3,2,0,0,0,2,14,16,6
1841,0.212,0,14.57,4.83,0,3,2,0,0,0,2,14,17,6
1842,0.211,0,13.56,3.5,0,3,2,0,0,0,2,14,18,6
1843,0.21,0,12.84,3.52,0,4,2,0,0,0,2,14,19,6
